latitude,longitude,time,borehole,depth,frozen,cryostructures,visible_ice,ASTM_2488,materials,organic_cover,top_of_interval,bottom_of_interval
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,0.75,1,Vx,Low,,Gravel,0.1,0.6,0.9
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,1.25,1,Vx,Low,,Sand,0.1,0.9,1.6
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,2.4,1,Vx,Low,,Gravel,0.1,1.6,3.2
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,3.9,1,Vx,Low,,Sand,0.1,3.2,4.6
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,4.8,1,Nbe,Low,,Sand,0.1,4.6,5
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,5.4,1,Nbe,Low,,Sand,0.1,5,5.8
68.8683,-133.53946,2013-04-16T00:00:00Z,W14103137-CR30a3,6.7,1,Nbe,Low,,Silt,0.1,5.8,7.6
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,0.15,1,,High,PEAT,Organics,1.1,0,0.3
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,0.55,1,Vc,Low,PEAT,Organics,1.1,0.3,0.8
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,0.95,1,Vx,Medium to high,PEAT,Organics,1.1,0.8,1.1
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,1.3,1,Nbe,Low,,Sand,1.1,1.1,1.5
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,2.3,1,Nbn,No visible ice,,Gravel,1.1,1.5,3.1
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,3.95,1,Nbn,No visible ice,,Sand,1.1,3.1,4.8
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,5.9,1,Nbn,No visible ice,,Silt,1.1,4.8,7
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,9,1,Nbn,No visible ice,,Sand,1.1,7,11
68.8683,-133.53908,2013-04-17T00:00:00Z,W14103137-CR30a3a,15.865,1,Nbn,No visible ice,,Sand,1.1,11,20.73
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,0.15,1,Vx,Medium to high,PEAT,Organics,0.3,0,0.3
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,2,1,Nf,No visible ice,,Till,0.3,0.3,3.7
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,4.7,1,Nbn,No visible ice,,Silt,0.3,3.7,5.7
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,5.75,1,Vx,Low,,Silt,0.3,5.7,5.8
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,7.725,1,Vx,Low,,Sand,0.3,5.8,9.65
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,9.75,1,Vx,Low,,Silt,0.3,9.65,9.85
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,10.075,1,Nbn,No visible ice,,Clay,0.3,9.85,10.3
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,11.2,1,Nbn,No visible ice,,Sand,0.3,10.3,12.1
68.8683,-133.53862,2013-04-17T00:00:00Z,W14103137-CR30a4,16.55,1,Nbe,Low,,Sand,0.3,12.1,21
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,0.075,0,,None,ORGANICS,Organics,0.15,0,0.15
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,0.3,1,Vx,Medium to high,,Silt,0.15,0.15,0.45
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,1.025,1,,Pure ice,ICE,Ice,0.15,0.45,1.6
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,2.05,1,Vx/Vr,Low,,Silt,0.15,1.6,2.5
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,2.75,1,Vx,Medium to high,,Silt,0.15,2.5,3
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,3.1,1,,Pure ice,ICE,Ice,0.15,3,3.2
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,3.5,1,Vx,Medium to high,,Silt,0.15,3.2,3.8
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,3.95,1,Nbn,No visible ice,,Sand,0.15,3.8,4.1
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,5.15,1,Vs,Medium to high,,Sand,0.15,4.1,6.2
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,6.9,1,Nbe,Low,,Sand,0.15,6.2,7.6
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,8.25,1,Nbn,No visible ice,,Sand,0.15,7.6,8.9
68.94108,-133.41861,2013-04-17T00:00:00Z,W14103137-CR31N,15,1,Nbe,Low,,Sand,0.15,8.9,21.1
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,0.15,1,,Medium to high,ORGANICS,Organics,0.3,0,0.3
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,0.45,1,,Medium to high,,Silt,0.3,0.3,0.6
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,0.75,1,Vr,Low,,Silt,0.3,0.6,0.9
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,0.96,1,Vr,Low,,Sand,0.3,0.9,1.02
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,1.11,1,Vr,Low,,Gravel,0.3,1.02,1.2
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,1.65,1,Nbn,No visible ice,,Gravel,0.3,1.2,2.1
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,3.95,1,Nbe,Low,,Sand,0.3,2.1,5.8
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,6.1,1,Nbn,No visible ice,,Sand,0.3,5.8,6.4
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,10.675,1,Nbe,Low,,Sand,0.3,6.4,14.95
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,15.175,1,Vx,Low,PEAT,Organics,0.3,14.95,15.4
68.94067,-133.41907,2013-04-17T00:00:00Z,W14103137-CR31S,18.2,1,Nbn,No visible ice,,Sand,0.3,15.4,21
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,0.075,0,,None,ORGANICS,Organics,0.15,0,0.15
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,0.975,1,Vx,Medium to high,,Silt,0.15,0.15,1.8
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,1.9,1,,High,PEAT,Organics,0.15,1.8,2
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,4.4,1,Vx,Medium to high,,Silt,0.15,2,6.8
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,8.4,1,Nbe,Low,,Sand,0.15,6.8,10
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,12.5,1,Vx,Low,,Sand,0.15,10,15
69.07729,-133.10222,2013-04-20T00:00:00Z,W14103137-CR35aN,18.05,1,Nbe,Low,,Sand,0.15,15,21.1
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,0.15,0,,None,ORGANICS,Organics,0.6,0,0.3
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,0.45,0,,None,PEAT,Organics,0.6,0.3,0.6
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,0.925,1,Nbe,Low,,Silt,0.6,0.6,1.25
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,1.325,1,Vx,Medium to high,,Silt,0.6,1.25,1.4
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,1.45,1,Vx,Medium to high,,Clay,0.6,1.4,1.5
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,1.8,1,Vs,Low,,Clay,0.6,1.5,2.1
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,2.35,1,Vs,Medium to high,,Clay,0.6,2.1,2.6
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,3.35,1,Vx,Medium to high,,Till,0.6,2.6,4.1
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,4.3,1,Nbn,No visible ice,,Till,0.6,4.1,4.5
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,6.05,1,Vx,Low,,Till,0.6,4.5,7.6
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,10.05,1,Vx,Low,,Sand,0.6,7.6,12.5
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,13.25,1,Vx,Low,,Silt,0.6,12.5,14
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,14.4,1,Vx,Low,,Till,0.6,14,14.8
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,15.5,1,Vx,Low,,Sand,0.6,14.8,16.2
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,17.55,1,Nbe,Low,,Sand,0.6,16.2,18.9
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,19.9,1,Nbe,Low,,Till,0.6,18.9,20.9
69.07703,-133.10298,2013-04-19T00:00:00Z,W14103137-CR35aS,21.1,1,Nbn,No visible ice,,Till,0.6,20.9,21.3
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,0.2,0,,None,ORGANICS,Organics,2.8,0,0.4
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,0.45,1,Nbe,Low,PEAT,Organics,2.8,0.4,0.5
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,0.825,1,Vr,Medium to high,PEAT,Organics,2.8,0.5,1.15
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,1.275,1,Vs/Vr,Medium to high,PEAT,Organics,2.8,1.15,1.4
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,2.1,1,,High,PEAT,Organics,2.8,1.4,2.8
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,2.85,1,Vs,Medium to high,,Silt,2.8,2.8,2.9
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,3.4,1,,High,,Silt,2.8,2.9,3.9
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,4.75,1,,High,,Sand,2.8,3.9,5.6
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,9.05,1,Nbn,No visible ice,,Sand,2.8,5.6,12.5
68.43977,-133.76491,2013-03-24T00:00:00Z,W14103137-CR3N,17.7,1,Nbn,No visible ice,,Rock,2.8,12.5,22.9
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,0.25,1,Vx/Nbe,Low,PEAT,Organics,0.5,0,0.5
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,0.725,1,Vx/Vs,Medium to high,,Clay,0.5,0.5,0.95
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,1.325,1,Vr,Medium to high,,Clay,0.5,0.95,1.7
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,1.8,1,Vs,Medium to high,PEAT,Organics,0.5,1.7,1.9
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,2,1,Vx,Medium to high,,Clay,0.5,1.9,2.1
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,2.15,1,Vx/Nbe,Medium to high,PEAT,Organics,0.5,2.1,2.2
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,2.4,1,Vs/Vr,Medium to high,,Clay,0.5,2.2,2.6
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,2.8,1,Vs,Low,,Clay,0.5,2.6,3
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,3.375,1,Vs,Medium to high,,Clay,0.5,3,3.75
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,3.975,1,Vr,Medium to high,,Sand,0.5,3.75,4.2
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,5,1,Vr,Medium to high,,Till,0.5,4.2,5.8
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,5.95,1,Vr,Medium to high,,Silt,0.5,5.8,6.1
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,6.35,1,Vr,Medium to high,,Silt,0.5,6.1,6.6
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,7.1,0,,None,,Gravel,0.5,6.6,7.6
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,8.55,1,Vx,Low,,Silt,0.5,7.6,9.5
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,9.75,0,,None,,Silt,0.5,9.5,10
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,10.125,1,Vx,Low,,Silt,0.5,10,10.25
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,10.525,1,Vs,Low,,Silt,0.5,10.25,10.8
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,12.325,1,Nbn,No visible ice,,Clay,0.5,10.8,13.85
68.43955,-133.76505,2013-03-23T00:00:00Z,W14103137-CR3S,18.375,1,Nbn,No visible ice,,Rock,0.5,13.85,22.9
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,0.1,0,,None,ORGANICS,Organics,1.8,0,0.2
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,0.4,1,Vx,Medium to high,PEAT,Organics,1.8,0.2,0.6
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,0.8,1,Vr,Medium to high,PEAT,Organics,1.8,0.6,1
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,1.1,1,,Pure ice,,Ice,1.8,1,1.2
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,1.5,1,Vx,Medium to high,PEAT,Organics,1.8,1.2,1.8
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,2.15,1,Vx/Vc,Medium to high,,Silt,1.8,1.8,2.5
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,2.75,1,,Pure ice,,Ice,1.8,2.5,3
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,3.15,1,Vx,Medium to high,,Silt,1.8,3,3.3
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,3.65,1,Vx/Vc,Medium to high,,Sand,1.8,3.3,4
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,4.6,1,Vx/Vc,Medium to high,,Clay,1.8,4,5.2
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,5.3,1,Vx,Medium to high,,Clay,1.8,5.2,5.4
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,5.55,1,,High,,Clay,1.8,5.4,5.7
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,7.1,1,Vc/Nbe,Low,,Sand,1.8,5.7,8.5
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,9,1,Vc,Low,,Sand,1.8,8.5,9.5
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,9.6,1,Vr,Medium to high,,Clay,1.8,9.5,9.7
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,11.55,1,Nbn,No visible ice,,Silt,1.8,9.7,13.4
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,14.25,1,Nbn,No visible ice,,Clay,1.8,13.4,15.1
69.44755,-133.7629,2013-03-26T00:00:00Z,W14103137-CR4N,17.9,1,,Low,,Rock,1.8,15.1,20.7
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,0.15,0,,None,ORGANICS,Organics,0.5,0,0.3
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,0.4,1,Vx,Medium to high,PEAT,Organics,0.5,0.3,0.5
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,0.85,1,,High,,Silt,0.5,0.5,1.2
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,1.4,1,Vx,Medium to high,PEAT,Organics,0.5,1.2,1.6
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,1.85,1,,High,,Silt,0.5,1.6,2.1
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,2.65,1,Vx,Medium to high,PEAT,Organics,0.5,2.1,3.2
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,3.3,1,,Pure ice,,Ice,0.5,3.2,3.4
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,4.3,1,Vx,Medium to high,,Silt,0.5,3.4,5.2
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,6.15,1,Vx,Medium to high,,Clay,0.5,5.2,7.1
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,7.3,1,Vx,Medium to high,,Sand,0.5,7.1,7.5
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,7.9,1,Nbn,No visible ice,,Sand,0.5,7.5,8.3
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,8.4,1,Vx,Low,,Sand,0.5,8.3,8.5
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,8.65,1,Nbn,No visible ice,,Silt,0.5,8.5,8.8
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,8.9,1,Vx/Vc,Medium to high,,Sand,0.5,8.8,9
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,10.4,1,Vr,Medium to high,,Clay,0.5,9,11.8
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,11.85,1,Nbn,No visible ice,,Clay,0.5,11.8,11.9
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,12.1,1,Vs/Vr,Medium to high,,Clay,0.5,11.9,12.3
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,14.4,1,Vs/Vr,Medium to high,,Rock,0.5,12.3,16.5
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,17.25,1,Vs/Vr,Low,,Rock,0.5,16.5,18
68.44731,-133.76308,2013-03-25T00:00:00Z,W14103137-CR4S,19.35,1,Nbn,No visible ice,,Rock,0.5,18,20.7
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,0.1,0,,None,ORGANICS,Organics,0.2,0,0.2
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,0.3,0,,None,,Sand,0.2,0.2,0.4
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,0.6,0,,None,PEAT,Organics,0.2,0.4,0.8
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,0.9,1,Vx,Medium to high,,Silt,0.2,0.8,1
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,1.7,1,Vx/Vr,Medium to high,PEAT,Organics,0.2,1,2.4
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,2.45,1,Vx,Low,,Sand,0.2,2.4,2.5
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,4.25,1,Vx,Low,,Silt,0.2,2.5,6
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,6.2,1,Vs,Medium to high,,Silt,0.2,6,6.4
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,9.3,1,Vs,Low,,Silt,0.2,6.4,12.2
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,12.9,1,Vx,Medium to high,,Clay,0.2,12.2,13.6
68.48764,-133.76402,2013-03-28T00:00:00Z,W14103137-CR8N,16.7,1,Vx,Low,,Clay,0.2,13.6,19.8
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,0.3,1,,Pure ice,,Ice,0.7,0,0.6
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,0.95,1,Vx,Medium to high,PEAT,Organics,0.7,0.6,1.3
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,1.5,1,Vx,Low,,Silt,0.7,1.3,1.7
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,1.9,1,Vx,Low,PEAT,Organics,0.7,1.7,2.1
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,3.5,1,Vx,Medium to high,,Silt,0.7,2.1,4.9
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,5.15,1,Nbn,No visible ice,PEAT,Organics,0.7,4.9,5.4
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,7.8,1,Nbn,No visible ice,,Silt,0.7,5.4,10.2
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,10.9,1,Vx,Medium to high,,Clay,0.7,10.2,11.6
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,11.825,1,Nbn,No visible ice,,Silt,0.7,11.6,12.05
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,12.275,1,Vr,Medium to high,,Silt,0.7,12.05,12.5
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,12.55,1,,High,,Clay,0.7,12.5,12.6
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,14.3,1,Vx,Medium to high,,Clay,0.7,12.6,16
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,16.4,1,,No visible ice,,Till,0.7,16,16.8
68.48748,-133.76431,2013-03-27T00:00:00Z,W14103137-CR8S,19.05,1,Vr,Medium to high,,Till,0.7,16.8,21.3
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,0.1,0,,None,PEAT,Organics,0.75,0,0.2
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,0.475,1,Vr,Medium to high,PEAT,Organics,0.75,0.2,0.75
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,1.425,1,Vx,Medium to high,,Sand,0.75,0.75,2.1
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,2.675,1,Vx,Low,,Sand,0.75,2.1,3.25
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,3.625,1,Vr,Medium to high,,Sand,0.75,3.25,4
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,5.35,1,Vr,Low,,Sand,0.75,4,6.7
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,7.25,1,,Medium to high,,Sand,0.75,6.7,7.8
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,13.2,1,Nbe,Low,,Sand,0.75,7.8,18.6
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,18.65,1,Vs,Low,,Sand,0.75,18.6,18.7
69.10868,-133.08197,2013-04-20T00:00:00Z,W14103137-CRA12N,19.85,1,Vx,Medium to high,,Sand,0.75,18.7,21
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,0.15,0,,None,TOPSOIL,Organics,0.95,0,0.3
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,0.625,1,Vx/Vr,Medium to high,PEAT,Organics,0.95,0.3,0.95
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,1.825,1,Vx/Vr,Medium to high,,Silt,0.95,0.95,2.7
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,2.85,1,Vr,Low,,Silt,0.95,2.7,3
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,3.2,1,Vx,Medium to high,,Silt,0.95,3,3.4
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,4,1,Nbe,Low,,Sand,0.95,3.4,4.6
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,5.2,1,Nbe,Low,,Silt,0.95,4.6,5.8
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,5.9,1,Vx/Vr,Medium to high,,Silt,0.95,5.8,6
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,6.25,1,Vr,Low,,Silt,0.95,6,6.5
69.10802,-133.0823,2013-04-20T00:00:00Z,W14103137-CRA12S,13.75,1,Nbe,Low,,Sand,0.95,6.5,21
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,0.05,0,,None,ORGANICS,Organics,2.4,0,0.1
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,0.75,1,Vx/Vr,Medium to high,PEAT,Organics,2.4,0.1,1.4
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,1.85,1,,Medium to high,PEAT,Organics,2.4,1.4,2.3
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,2.35,1,Vx/Vr,Medium to high,PEAT,Organics,2.4,2.3,2.4
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,2.475,1,,Pure ice,,Ice,2.4,2.4,2.55
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,2.775,1,Nbn,No visible ice,,Clay,2.4,2.55,3
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,3.1,1,Vs,Medium to high,,Clay,2.4,3,3.2
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,3.4,1,Vx,Low,,Gravel,2.4,3.2,3.6
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,3.75,1,Nbn,No visible ice,,Sand,2.4,3.6,3.9
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,5.75,1,Vx,Low,,Sand,2.4,3.9,7.6
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,9.15,1,Nbn,No visible ice,,Sand,2.4,7.6,10.7
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,11.1,1,Nbn,No visible ice,,Till,2.4,10.7,11.5
69.16827,-133.03706,2013-04-20T00:00:00Z,W14103137-CRA3N,16.4,1,Nbe,Low,,Sand,2.4,11.5,21.3
69.16815,-133.03633,2013-04-20T00:00:00Z,W14103137-CRA3S,0.25,0,,None,ORGANICS,Organics,2.6,0,0.5
69.16815,-133.03633,2013-04-20T00:00:00Z,W14103137-CRA3S,1.55,1,,Medium to high,PEAT,Organics,2.6,0.5,2.6
69.16815,-133.03633,2013-04-20T00:00:00Z,W14103137-CRA3S,2.8,1,,Medium to high,,Till,2.6,2.6,3
69.16815,-133.03633,2013-04-20T00:00:00Z,W14103137-CRA3S,3.8,1,,High,,Till,2.6,3,4.6
69.16815,-133.03633,2013-04-20T00:00:00Z,W14103137-CRA3S,6.4,1,Nbn,No visible ice,,Till,2.6,4.6,8.2
